,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
39,8.9,2.1,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
40,23.2,8.3,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
41,15.2,5.1,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
42,14.3,8.0,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
43,18.6,7.8,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
44,19.6,6.9,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
45,21.8,0.3,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
46,8.6,1.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
47,1.0,5.4,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
48,21.3,3.1,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
49,14.9,4.7,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
50,5.4,3.5,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
51,14.7,5.4,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
52,13.2,0.5,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
53,13.2,9.2,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,4,5,7,8,10,11,12,13,14,15,"
