,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
18,1.0,2.0,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
19,24.0,8.9,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
20,20.1,5.9,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
21,7.8,0.4,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
22,21.3,9.3,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
23,8.8,0.1,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
24,4.5,2.8,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
25,19.9,4.9,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
26,13.5,1.5,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
27,10.9,3.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
28,9.9,6.5,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
29,18.2,9.3,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
30,17.4,9.8,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
31,23.7,6.9,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
32,24.0,7.8,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
33,7.3,3.8,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
34,21.6,5.3,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
35,19.7,2.1,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
36,17.0,5.1,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
37,19.4,8.4,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
38,24.0,4.6,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
39,15.8,6.2,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
40,11.3,5.5,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
41,11.6,3.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
42,22.2,9.1,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
43,8.4,2.9,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,7,8,9,11,12,13,14,16,17,"
