,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
36,24.0,9.8,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
37,10.4,6.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
38,1.0,0.5,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
39,13.5,5.0,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
40,11.5,3.2,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
41,3.9,2.0,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
42,12.8,9.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
43,11.7,3.2,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
44,20.6,9.3,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
45,9.7,4.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
46,1.0,2.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
47,8.1,1.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
48,6.9,2.6,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
49,1.0,5.7,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
50,17.4,4.9,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
51,14.3,8.8,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
52,10.0,3.5,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
53,13.7,5.2,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,"
