,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
19,17.4,8.0,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
20,13.3,0.4,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
21,9.9,6.7,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
22,19.6,9.9,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
23,1.0,1.2,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
24,19.8,4.4,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
25,17.9,8.5,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
26,16.9,0.8,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
27,7.2,1.5,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
28,4.4,5.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
29,19.1,5.4,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
30,13.0,7.0,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
31,12.4,0.6,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
32,1.0,8.0,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
33,16.4,8.3,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
34,20.1,5.1,8.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
35,6.6,2.2,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
36,14.7,0.7,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
37,8.3,1.4,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
38,7.9,0.8,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
39,5.8,7.5,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
40,15.9,9.3,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
41,24.0,9.9,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
42,10.1,3.6,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
43,21.1,9.7,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
44,11.9,4.6,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
45,12.3,9.0,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
46,13.0,8.3,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
47,15.5,5.7,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
48,24.0,7.6,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
49,17.2,7.6,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
50,17.3,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
51,18.3,4.6,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
52,3.9,2.2,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
53,12.3,7.0,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
54,10.6,4.5,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
55,23.3,9.2,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
56,6.6,4.1,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
57,1.4,1.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
58,6.8,1.9,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
59,21.6,9.9,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
60,8.2,2.8,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,13,14,15,16,17,"
