,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
15,12.4,7.6,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
16,10.6,7.3,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
17,14.8,5.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
18,5.0,4.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
19,17.2,9.7,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
20,11.2,2.2,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
21,12.8,4.2,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
22,7.1,7.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
23,13.6,8.4,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
24,6.4,4.7,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
25,9.2,4.3,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
26,18.3,9.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
27,10.1,4.1,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
28,21.4,3.8,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
29,1.0,0.9,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
30,18.5,6.6,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
31,19.9,9.6,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
32,7.5,6.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
33,15.3,0.5,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
34,7.6,0.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
35,14.7,9.5,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
36,12.1,4.7,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
37,20.0,8.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
38,15.0,7.9,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
39,19.8,3.2,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
40,16.6,5.7,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
41,6.7,5.0,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
42,15.5,3.3,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
43,20.8,8.4,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
44,7.6,1.7,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
45,14.5,5.3,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
46,10.2,1.7,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
47,15.3,1.5,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
48,15.5,0.2,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
49,17.2,7.4,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
50,5.9,3.6,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
51,10.5,4.8,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
52,12.5,7.8,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
53,16.7,7.8,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
54,19.0,3.4,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
55,11.4,3.4,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
56,16.2,5.1,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
57,7.8,6.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
58,3.7,0.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
59,21.0,4.5,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
60,11.1,2.4,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
