,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
17,9.4,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
18,13.3,6.6,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
19,13.9,1.4,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
20,7.3,0.7,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
21,14.5,4.3,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
22,16.7,4.3,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
23,11.1,0.4,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
24,21.2,8.0,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
25,9.2,1.1,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
26,2.3,0.8,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
27,13.5,8.0,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
28,23.3,9.1,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
29,19.5,7.0,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
30,15.6,2.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
31,24.0,6.9,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
32,17.8,2.6,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
33,24.0,4.6,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
34,15.0,0.3,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
35,20.4,7.2,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
36,10.4,4.4,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
37,9.8,6.4,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
38,6.6,6.5,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
39,16.0,6.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
40,13.7,9.4,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
41,12.4,5.1,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
42,19.2,2.2,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
43,1.0,0.9,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
44,5.4,2.2,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
