,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
40,17.6,6.6,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,3,7,8,9,11,12,13,14,15,16,"
41,17.2,9.8,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,3,7,8,9,11,12,13,14,15,16,"
42,12.1,0.8,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,3,7,8,9,11,12,13,14,15,16,"
43,3.1,2.9,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,3,7,8,9,11,12,13,14,15,16,"
44,8.7,1.1,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,3,7,8,9,11,12,13,14,15,16,"
45,9.5,6.7,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,3,7,8,9,11,12,13,14,15,16,"
46,18.8,9.7,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,3,7,8,9,11,12,13,14,15,16,"
47,1.0,0.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
48,13.3,6.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
49,13.7,4.5,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,3,7,8,9,11,12,13,14,15,16,"
