,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
20,16.3,0.4,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
21,11.3,8.8,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
22,12.2,6.9,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
23,22.0,8.9,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
24,17.8,6.3,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
25,12.4,8.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
26,24.0,6.6,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
27,2.4,0.4,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
28,6.3,0.9,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
29,14.9,9.4,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
30,20.3,4.9,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
31,3.4,1.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
32,11.9,5.6,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
33,9.5,3.4,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
34,18.2,6.5,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
35,24.0,5.9,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,5,6,7,8,9,10,11,12,13,16,17,18,"
