,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
15,4.8,3.2,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
16,18.1,9.1,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
17,15.3,9.4,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
18,14.8,5.8,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
19,15.3,1.8,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
20,12.3,5.2,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
21,4.8,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
22,19.1,5.2,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
23,16.5,6.0,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
24,13.3,1.8,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
25,10.5,4.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
26,16.3,7.0,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
27,19.9,5.5,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
28,24.0,8.4,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
29,4.5,6.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
30,1.9,0.6,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
31,15.9,2.1,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
32,9.6,1.3,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
33,10.5,5.7,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
34,17.1,3.1,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
35,16.0,0.4,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
36,1.0,1.3,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
37,5.6,5.5,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
38,16.3,0.7,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
39,4.2,1.5,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
40,24.0,0.8,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","2,3,5,6,7,9,10,11,12,13,15,"
